proj_uid,PovertyChange2000,ChangeLFP00,Manuf1970Change,FamilyIncome2000Change,PopulationChange2000,logTotalPopulation,AvGini20112014,PrePostRecessionChange,UV_place,city,state,fips,displayname,citylongitude,citylatitude,TotalPopulation,Unemployment16up,LaborForce16up,Manuf,MedianFamilyIncome,MedianHouseholdIncome,ForeignBorn,FamilieswithChildren,percentPop2064,Poverty,White,BachPlus25up,HousingPre1980,VacancyRate,HomeAffordability,OwnerOccupied,High30GrossRent,MedianMonthlyHousingCosts,BWDI,HWDI,CBSA_POP_2022_5yr,SA_Part_Est2022,logSA_Part,geo_flag
pasadena_CA,-3.7380531,3.1278841,-71.009804,36.541233,2.7012901,11.831772,.3613648765778554,-.0125292174138785,0656000,Pasadena,California,656000,"Pasadena, California",-118.132951,34.154993,137554,5.1583691,66.92421,5.1684027,129119,97818,29.40518,39.48349,64.180611,7.8162799,34.263634,54.484264,73.250374,9.4906063,10.034963,42.124973,51.171951,2234,43.896374,39.315166,13111917,1.0490762,-4.55726,Place
pasadena_TX,.9343043,2.9668756,-58.129864,-4.5182624,6.3144965,11.922515,.3596448705027978,.0052369424401721,4856000,Pasadena,Texas,4856000,"Pasadena, Texas",-95.182861,29.677891,150620,8.8515501,65.202347,12.297279,71610,64698,26.191742,54.237926,57.248707,14.144347,23.168901,15.93937,59.688042,9.0907421,2.652323,53.795845,45.601238,1113,47.114223,49.096821,7142603,2.1087549,-3.8590724,Place
pasco_WA,-9.0843458,4.3355579,-25.182291,21.33288,140.98422,11.255113,.3409120630372325,.0202639474304732,5353545,Pasco,Washington,5353545,"Pasco, Washington",-119.133099,46.246603,77274,5.8290048,67.659554,8.8046179,79877,75316,22.030697,61.238861,55.028854,10.430191,36.360226,19.592628,38.339104,4.6099291,4.1053696,68.928848,51.097042,1296,45.338142,41.904789,304252,25.398026,-1.3704988,Place
passaic_NJ,1.9855272,8.0656509,-59.880783,-4.8230042,3.2227643,11.156936,.3576730777103891,.0259410373458688,3456550,Passaic,New Jersey,3456550,"Passaic, New Jersey",-74.12804800000001,40.860229,70048,11.834021,66.657448,18.785349,58619,57832,42.242462,61.756672,55.798882,20.351334,14.555733,16.069723,86.396286,3.3614252,6.5672984,22.029531,53.605038,1431,66.081093,75.038193,19908595,.35184804,-5.6497259,Place
paterson_NJ,1.7268022,7.9975724,-62.338787,-3.9531167,5.7913713,11.969489,.3312155791332002,.0224377558408291,3457000,Paterson,New Jersey,3457000,"Paterson, New Jersey",-74.16344599999999,40.916119,157864,10.460239,63.431786,16.460649,59976,52092,43.671768,58.81657,58.300816,20.877941,7.7079005,12.644857,79.481773,5.6286922,6.0297165,26.297356,57.500584,1477,61.717159,47.506523,19908595,.79294395,-4.837173,Place
pawtucket_RI,-4.4338369,7.7133484,-69.421806,17.030746,3.0401053,11.227588,.3167712678518823,.0080862785204233,4454640,Pawtucket,Rhode Island,4454640,"Pawtucket, Rhode Island",-71.377365,41.876249,75176,6.7122655,70.907661,13.684604,80544,62799,24.455944,51.069832,64.109558,10.427379,45.801849,21.934847,85.343842,7.3553467,4.2405133,48.469688,46.531357,1216,40.089394,33.728756,1670949,4.4990005,-3.101315,Place
peabody_MA,1.6678485,-2.4671278,-73.284439,-.49613491,12.622328,10.90051,.3236349503021435,.0121254623806147,2552490,Peabody,Massachusetts,2552490,"Peabody, Massachusetts",-70.96077200000001,42.532615,54204,4.4465923,63.304352,9.3106441,114872,91125,16.314293,39.297779,55.83905,5.3687024,80.193344,34.877087,64.303146,2.898737,5.5791497,65.486374,57.527817,1832,44.339767,48.519421,4912449,1.1034008,-4.506773,Place
pearland_TX,-.71132785,-3.9077754,-44.236279,4.205339,230.7067,11.731884,.3153807089532658,-.0044191560970501,4856348,Pearland,Texas,4856348,"Pearland, Texas",-95.321426,29.556625,124478,3.2101882,68.617775,10.056136,129972,111123,18.346214,57.261383,58.134769,2.6933594,37.07402,47.08017,11.445421,5.5279846,2.7996004,76.57299,53.932583,1889,45.548229,29.752939,7142603,1.742754,-4.0497036,Place
pekin_IL,4.750689,-2.3500726,-63.888496,-12.215328,-5.2633133,10.375833,.3140955158885723,.0072598144893997,1758447,Pekin,Illinois,1758447,"Pekin, Illinois",-89.63279,40.570017,32075,6.6221261,58.557732,14.085298,71726,52507,1.6648481,45.538548,58.113796,11.584609,90.515976,18.082216,83.073944,9.3246946,2.1844707,65.561691,45.179626,852,63.646893,30.10211,401702,7.9847746,-2.5276337,Place
pembrokepines_FL,4.603425,-1.7303387,-57.964771,-12.789824,24.045492,12.046327,.3285866936956409,.0092226671190739,1255775,Pembroke Pines,Florida,1255775,"Pembroke Pines, Florida",-80.32055,26.011417,170472,4.7335191,62.97649,4.6367502,94525,77657,38.080742,43.78941,58.865971,8.4592915,24.08548,36.086926,22.235151,5.0952716,4.892025,70.972977,62.436874,1598,34.942707,15.838445,6123949,2.783694,-3.5813913,Place
pensacola_FL,-3.1098616,2.9860907,-63.564278,23.26807,-3.9036531,10.897831,.3325791382347005,-.0067644656250248,1255925,Pensacola,Florida,1255925,"Pensacola, Florida",-87.200193,30.453818,54059,5.5468864,62.706768,4.3700585,93160,67722,4.0770268,41.482857,57.550083,9.5735626,64.292717,40.525681,65.831375,10.557862,3.6635067,62.096806,50.690113,1151,46.947941,27.606304,510290,10.593781,-2.2449031,Place
peoria_AZ,2.7892942,-3.2128747,-53.863232,-.26760995,76.52726,12.161556,.3104331557019652,.0040376257958699,0454050,Peoria,Arizona,454050,"Peoria, Arizona",-112.242652,33.591004,191292,3.8521738,61.455357,6.3120828,102661,86759,10.973799,43.904907,56.45401,6.0814753,64.257256,34.822567,9.4329844,7.0527105,4.4214435,74.994774,58.890892,1525,36.039787,36.823284,4864209,3.9326437,-3.2358582,Place
peoria_IL,-.98287922,-.45718873,-49.946957,-3.8555779,.10448395,11.635621,.3421051683617976,-.0106310063489292,1759000,Peoria,Illinois,1759000,"Peoria, Illinois",-89.61366200000001,40.728193,113054,8.0352736,61.753326,15.081465,79465,58068,9.0868082,48.083229,56.72776,13.108994,54.928619,37.504559,70.410423,11.018642,2.5263484,56.272919,49.270039,981,47.499214,36.581692,401702,28.143749,-1.2678449,Place
perris_CA,-7.8686976,4.9396415,-29.081747,23.512665,117.96955,11.275696,.3407204374736715,.0066579388709661,0656700,Perris,California,656700,"Perris, California",-117.216954,33.80582,78881,7.1095853,63.897621,10.920501,78527,78352,29.924826,65.871765,59.333683,10.201971,6.9978824,10.146091,12.473746,4.5130887,4.898407,67.650215,58.79776,1647,51.270473,41.352139,4610050,1.711066,-4.0680537,Place
perthamboy_NJ,3.5064638,5.4705005,-78.992439,-23.243807,16.749466,10.919189,.3371195629642242,.0150596561547437,3458200,Perth Amboy,New Jersey,3458200,"Perth Amboy, New Jersey",-74.27268100000001,40.516991,55226,11.341786,64.95311,10.293887,55129,56239,46.354977,54.834305,61.681091,17.850914,13.886576,14.637238,73.371269,3.8995616,5.8269172,35.341408,66.222572,1616,42.62278,18.098652,19908595,.27739778,-5.8874731,Place
petaluma_CA,-.81825882,-4.9855733,-26.110331,10.377365,9.4118938,10.996786,.341116801857602,.0254693562124187,0656784,Petaluma,California,656784,"Petaluma, California",-122.627741,38.244782,59682,4.675148,65.426689,8.6977644,138468,108527,14.146644,44.763912,58.98093,2.5191243,69.16658,42.958908,50.992088,2.7132266,7.4248805,62.875755,57.817883,2372,42.450108,12.579016,488436,12.219002,-2.1021779,Place
petersburg_VA,2.4749384,5.8713918,-59.759914,4.2151313,-1.4196799,10.412141,.293761669644748,.006162637956196,5161832,Petersburg,Virginia,5161832,"Petersburg, Virginia",-77.39685,37.210514,33261,11.342178,62.413376,11.512494,62385,46930,4.416584,46.524315,58.930882,19.13965,14.879288,21.761341,71.2948,18.048046,3.1365864,37.427734,47.881119,1081,28.42684,57.182903,1316145,2.527153,-3.6780767,Place
pharr_TX,-1.896487,8.846694,5.5188494,10.829234,70.240036,11.282681,.3382338699192713,-.0109582532791448,4857200,Pharr,Texas,4857200,"Pharr, Texas",-98.188524,26.175051,79434,6.0651507,59.506786,6.0959253,50637,45016,30.328321,62.012661,52.697838,28.860167,4.6214471,17.400198,18.589958,12.98643,2.1836681,58.718906,49.840584,791,72.528648,43.077618,873167,9.097229,-2.3972003,Place
phenixcity_AL,.79451239,3.3478301,-62.580585,3.7108104,35.903061,10.556151,.3111508799530714,-.007736302519888,0159472,Phenix City,Alabama,159472,"Phenix City, Alabama",-85.01894,32.467236,38413,7.0501461,60.764473,12.789124,61690,46944,3.9908364,52.520699,60.614895,19.557697,40.304066,21.197586,48.000874,13.650724,3.2805045,51.797878,51.814808,921,46.154358,35.350945,326159,11.777385,-2.138989,Place
philadelphia_PA,-.40592393,6.9110141,-77.430565,2.8709326,4.9855361,14.28126,.3262930376788115,.0150965462819442,4260000,Philadelphia,Pennsylvania,4260000,"Philadelphia, Pennsylvania",-75.13943500000001,40.00463,1593208,8.6453352,62.82999,6.3558636,67168,57537,14.612343,49.913475,61.42506,17.9638,33.535545,33.606052,85.085609,9.786212,3.7454159,52.212692,52.192116,1176,71.021683,59.875801,6232894,25.561289,-1.3640912,Place
phoenix_AZ,-.59584093,1.7232977,-65.553215,2.5609515,21.832033,14.291407,.3473226578824468,-.0001629785915601,0455000,Phoenix,Arizona,455000,"Phoenix, Arizona",-112.091511,33.510548,1609456,5.1541967,68.128235,7.0540934,84018,72092,19.284031,53.421082,61.176693,10.872706,41.222874,31.164221,43.572823,6.7355247,4.7189703,56.435806,49.149185,1332,56.252636,54.952984,4864209,33.087723,-1.1060078,Place
picorivera_CA,-3.1975646,6.2722287,-67.748085,12.682971,-2.9434948,11.027783,.3259480217031778,.0150546471119999,0656924,Pico Rivera,California,656924,"Pico Rivera, California",-118.089297,33.98837,61561,4.6624622,61.49432,12.025381,90234,82539,30.326017,46.474529,61.071133,8.4280233,4.5499587,14.48315,86.186943,2.5837376,7.2268867,68.868889,63.25301,1776,49.664181,28.973297,13111917,.46950421,-5.361248,Place
